ID,Name,Title,Description,Image URL,PDF Links,Category,Product Type,Chemistry,Chemistry Confidence,Industry,Specifications,Technical Data,HTML Content
"r-a2000","R-A2000 – LOW/MEDIUM VISCOSITY LAMINATING ADHESIVE","R-A2000 – LOW/MEDIUM VISCOSITY LAMINATING ADHESIVE","ForzaBOND™ R-A2000 is a medium viscosity high tack water based adhesive formulated to bond facing materials and fibrous substrates.","/product-images/r-a2000.png","/TDS/6. Insulation/R-A2000 (A1000)/TDS/FOR EMAIL FORZA_V3_R-A2000_TDS Insulation Tote_9.4.24.pdf; /TDS/6. Insulation/R-A2000 (A1000)/TDS/FORZA_V3_R-A2000_TDS Insulation Tote_9.4.24.pdf","BOND","Adhesive","Epoxy","High","insulation","{""type"":""Low/Medium Viscosity Laminating Adhesive"",""viscosity"":""500-1500 cps"",""solids"":""25-35%"",""flashPoint"":"">140°F"",""potLife"":""6 hours"",""cureTime"":""8-16 hours"",""temperatureRange"":""-20°F to +150°F"",""substrates"":[""Fiberglass"",""Foam"",""Fabric"",""Paper"",""Foil"",""Plastic""],""applications"":[""Insulation Laminating"",""Industrial Assembly"",""Construction Bonding"",""Equipment Mounting""],""features"":[""Low/Medium Viscosity"",""Laminating"",""Precise Control"",""High Performance""],""certifications"":[""Laminating Grade"",""VOC Compliant""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""7.8 lbs/gal"",""pH"":""6.5-7.0"",""color"":""Clear to Light Amber"",""odor"":""Minimal"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"r-osa","R-OSA – ISOPROPYL ALCOHOL BASED CLEANER/ADHESION PROMOTER","R-OSA – ISOPROPYL ALCOHOL BASED CLEANER/ADHESION PROMOTER","ForzaBOND™ R-OSA is a isopropyl alcohol based cleaner/adhesion promoter.","/product-images/r-osa.png","/TDS/1. Industrial/OSA/TDS/FOR EMAIL FORZA_V1_OSA_TDS_2_7_24.pdf; /TDS/1. Industrial/OSA/TDS/FORZA_V1_OSA_TDS_2_7_24.pdf","BOND","Adhesive","Epoxy","High","insulation","{""type"":""Isopropyl Alcohol Based Cleaner/Adhesion Promoter"",""viscosity"":""1-5 cps"",""solids"":""0%"",""flashPoint"":"">70°F"",""potLife"":""Unlimited"",""cureTime"":""Immediate"",""temperatureRange"":""-20°F to +100°F"",""substrates"":[""Metal"",""Plastic"",""Fiberglass"",""Foam"",""Wood"",""Glass""],""applications"":[""Surface Preparation"",""Adhesion Promotion"",""Cleaning"",""Pre-Bonding Treatment""],""features"":[""Isopropyl Alcohol"",""Cleaner"",""Adhesion Promoter"",""Surface Preparation""],""certifications"":[""Cleaning Grade"",""Adhesion Promoter""],""packaging"":[""Spray Bottle"",""1 Gallon"",""5 Gallon""]}","{""density"":""6.6 lbs/gal"",""pH"":""Neutral"",""color"":""Clear"",""odor"":""Isopropyl Alcohol"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"r-os8","R-OS8 – NON-HAZARDOUS, HIGH STRENGTH, SINGLE PART MOISTURE CURE HYBRID POLYMER","R-OS8 – NON-HAZARDOUS, HIGH STRENGTH, SINGLE PART MOISTURE CURE HYBRID POLYMER","ForzaSEAL™ R-OS8 is a premium, non-hazardous, single-part, moisturecure, hybrid polymer sealant.","/product-images/r-os8.png","/TDS/6. Insulation/R-OS8 (OS2)/TDS/FOR EMAIL FORZA_V3_R-OS8_TDS Insulation Sausage_1_28_25.pdf; /TDS/6. Insulation/R-OS8 (OS2)/TDS/FORZA_V3_R-OS8_TDS Insulation Sausage_1_28_25.pdf; /TDS/6. Insulation/R-OS84 (OS35)/TDS/FOR EMAIL FORZA _V2_R-OS84_TDS InsulationSealant_9_6_24.pdf; /TDS/6. Insulation/R-OS84 (OS35)/TDS/FORZA _V2_R-OS84_TDS InsulationSealant_9_6_24.pdf","SEAL","Resin","Epoxy","High","insulation","{""type"":""Single Part Moisture Cure Hybrid Polymer"",""viscosity"":""200,000-400,000 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""Unlimited"",""cureTime"":""24-72 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Metal"",""Glass"",""Plastic"",""Wood"",""Concrete"",""Fiberglass"",""Foam""],""applications"":[""Insulation Sealing"",""Structural Sealing"",""Industrial Sealing"",""Construction Sealing""],""features"":[""Non-Hazardous"",""High Strength"",""Moisture Cure"",""Hybrid Polymer""],""certifications"":[""Non-Hazardous"",""Sealant Rated""],""packaging"":[""10.3 oz Cartridge"",""29 oz Sausage"",""5 Gallon Pail""]}","{""density"":""1.4 g/cm³"",""pH"":""Neutral"",""color"":""Gray"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"r-os84","R-OS84 – SINGLE-COMPONENT SILICONE SEALANT","R-OS84 – SINGLE-COMPONENT SILICONE SEALANT","ForzaSEAL™ R-OS84 is a single component cure, with outstanding Adhesive/Sealingproperties.","/product-images/r-os84.png","/TDS/6. Insulation/R-OS84 (OS35)/TDS/FOR EMAIL FORZA _V2_R-OS84_TDS InsulationSealant_9_6_24.pdf; /TDS/6. Insulation/R-OS84 (OS35)/TDS/FORZA _V2_R-OS84_TDS InsulationSealant_9_6_24.pdf","SEAL","Adhesive","Epoxy","High","insulation","{""type"":""Single-Component Silicone Sealant"",""viscosity"":""50,000-100,000 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""Unlimited"",""cureTime"":""24-72 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Metal"",""Glass"",""Plastic"",""Wood"",""Concrete"",""Fiberglass"",""Foam""],""applications"":[""Insulation Sealing"",""Structural Sealing"",""Industrial Sealing"",""Construction Sealing""],""features"":[""Single-Component"",""Silicone"",""High Performance"",""Weather Resistant""],""certifications"":[""Silicone Rated"",""Sealant Rated""],""packaging"":[""10.3 oz Cartridge"",""29 oz Sausage"",""5 Gallon Pail""]}","{""density"":""1.2 g/cm³"",""pH"":""Neutral"",""color"":""Clear to Light Amber"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"r-t600","R-T600 – THERMAL-BREAK FOAM TAPE","R-T600 – THERMAL-BREAK FOAM TAPE","ForzaTAPE™ R-T600 is a low density foam reverse-wound single-sided thermal break tape.","/product-images/r-t600.png","/TDS/6. Insulation/R-T600 (T305)/FOR EMAIL FORZA _V2_R-T600_TDSTape_9.9.24.pdf; /TDS/6. Insulation/R-T600 (T305)/FORZA _V2_R-T600_TDSTape_9.9.24.pdf","TAPE","Adhesive","Epoxy","High","insulation","{""type"":""Thermal-Break Foam Tape"",""thickness"":""0.125\"" - 0.250\"""",""width"":""0.5\"" - 2\"""",""length"":""36 yards per roll"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Wood"",""Fiberglass"",""Foam""],""applications"":[""Thermal Break"",""Insulation Bonding"",""Industrial Assembly"",""Construction Bonding""],""features"":[""Thermal Break"",""Foam Cushioning"",""Insulation Grade"",""Pressure Sensitive""],""certifications"":[""Thermal Break Rated"",""Insulation Grade""],""packaging"":[""36 yard rolls"",""Various widths"",""Bulk packaging""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Closed Cell"",""peelStrength"":""40+ oz/in"",""shearStrength"":""80+ psi"",""color"":""Gray"",""odor"":""Minimal"",""shelfLife"":""24 months"",""storageConditions"":""Store at 60-80°F, keep in original packaging""}",""
"r-t620","R-T620 – LOW DENSITY, REVERSE WOUND, PVS, SINGLE SIDED THERMAL TAPE","R-T620 – LOW DENSITY, REVERSE WOUND, PVS, SINGLE SIDED THERMAL TAPE","ForzaTAPE™ R-T620 is a low density foam reverse-wound single-sided thermal break tape.","/product-images/r-t620.png","/TDS/6. Insulation/R-T620 (T310)/FOR EMAIL FORZA _V2_R-T620_TDSTape_9.9.24.pdf; /TDS/6. Insulation/R-T620 (T310)/FORZA _V2_R-T620_TDSTape_9.9.24.pdf","TAPE","Adhesive","Epoxy","High","insulation","{""type"":""Single Sided Thermal Tape"",""thickness"":""0.062\"" - 0.125\"""",""width"":""0.5\"" - 2\"""",""length"":""36 yards per roll"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Wood"",""Fiberglass"",""Foam""],""applications"":[""Thermal Management"",""Insulation Bonding"",""Industrial Assembly"",""Construction Bonding""],""features"":[""Low Density"",""Reverse Wound"",""PVS"",""Thermal Management""],""certifications"":[""Thermal Rated"",""Insulation Grade""],""packaging"":[""36 yard rolls"",""Various widths"",""Bulk packaging""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Low Density"",""peelStrength"":""35+ oz/in"",""shearStrength"":""70+ psi"",""color"":""Gray"",""odor"":""Minimal"",""shelfLife"":""24 months"",""storageConditions"":""Store at 60-80°F, keep in original packaging""}",""
"r-t860","R-T860 – COLD TEMPERATURE DOUBLE COATED TAPE","R-T860 –  COLD TEMPERATURE DOUBLE COATED TAPE","ForzaTAPE™ R-T860 is a cold temp double coated tape that bonds exceptionally well in cold, and wet conditions.","/product-images/r-t860.png","/TDS/6. Insulation/R-T860 (T715)/FOR EMAIL FORZA _V2_R-T860_TDSTape_9.9.24.pdf; /TDS/6. Insulation/R-T860 (T715)/FORZA _V2_R-T860_TDSTape_9.9.24.pdf","TAPE","Adhesive","Epoxy","High","insulation","{""type"":""Cold Temperature Double Coated Tape"",""thickness"":""0.062\"" - 0.125\"""",""width"":""0.5\"" - 2\"""",""length"":""36 yards per roll"",""temperatureRange"":""-60°F to +200°F"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Wood"",""Fiberglass"",""Foam""],""applications"":[""Cold Temperature Bonding"",""Insulation Bonding"",""Industrial Assembly"",""Construction Bonding""],""features"":[""Cold Temperature"",""Double Coated"",""High Performance"",""Pressure Sensitive""],""certifications"":[""Cold Temperature Rated"",""Insulation Grade""],""packaging"":[""36 yard rolls"",""Various widths"",""Bulk packaging""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Closed Cell"",""peelStrength"":""45+ oz/in"",""shearStrength"":""85+ psi"",""color"":""Gray"",""odor"":""Minimal"",""shelfLife"":""24 months"",""storageConditions"":""Store at 60-80°F, keep in original packaging""}",""
"ic932","IC932 – NON FLAMMABLE NON-METHYLENE CHLORIDE CONTACT ADHESIVE","IC932 – NON FLAMMABLE NON-METHYLENE CHLORIDE CONTACT ADHESIVE","ForzaBOND™ IC932 is a non-flammable, non-methylene chloride contact adhesive.","/product-images/ic932.png","/TDS/1. Industrial/IC932/TDS/EMAIL FORZA_V10_IC932_TDS Industrial Canister_5.13.25.pdf; /TDS/1. Industrial/IC932/TDS/FORZA_V10_IC932_TDS Industrial Canister_5.13.25.pdf; /TDS/2. Marine/MC722 (IC932)/TDS/FOR EMAIL FORZA_V11_MC722_TDS Industrial Canister_Aerosol 5.14.25.pdf; /TDS/2. Marine/MC722 (IC932)/TDS/FORZA_V11_MC722_TDS Industrial Canister_Aerosol 5.14.25.pdf; /TDS/3. Transportation/TC452 (IC932)/TDS/FOR EMAIL FORZA_V8_TC452_TDS Industrial Canister_5.14.25.pdf; /TDS/3. Transportation/TC452 (IC932)/TDS/FORZA_V8_TC452_TDS Industrial Canister_5.14.25.pdf; /TDS/6. Insulation/RC862 (IC932)/TDS/FOR EMAIL FORZA_V3_RC862_TDS Insulation Canister_5.14.25.pdf; /TDS/6. Insulation/RC862 (IC932)/TDS/FORZA_V3_RC862_TDS Insulation Canister_5.14.25.pdf; /TDS/7. Construction/CC513 (IC932)/TDS/FOR EMAIL FORZA_V2_CC513_TDSConstructionCanister_5.14.25.pdf; /TDS/7. Construction/CC513 (IC932)/TDS/FORZA_V2_CC513_TDSConstructionCanister_5.14.25.pdf","BOND","Adhesive","Epoxy","High","construction","{""type"":""Non-Flammable Contact Adhesive"",""viscosity"":""800-1200 cps"",""solids"":""25-30%"",""flashPoint"":""Non-Flammable"",""potLife"":""8 hours"",""cureTime"":""24-48 hours"",""temperatureRange"":""-20°F to +160°F"",""substrates"":[""Metal"",""Plastic"",""Wood"",""Fabric"",""Glass"",""Ceramic""],""applications"":[""Industrial Assembly"",""Equipment Bonding"",""Manufacturing"",""General Bonding""],""features"":[""Non-Flammable"",""Safe Handling"",""Contact Adhesive"",""Chemical Resistant""],""certifications"":[""Non-Flammable"",""Industrial Grade""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""8.0 lbs/gal"",""pH"":""6.5-7.0"",""color"":""Clear to Light Blue"",""odor"":""Minimal"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container closed""}",""
"ic947","IC947 – HIGH-TEMP STYRENE-SAFE PRESSURE SENSITIVE ADHESIVE","IC947 – HIGH-TEMP STYRENE-SAFE PRESSURE SENSITIVE ADHESIVE","ForzaBOND™ IC947 is a high solid, very fast drying, pressure sensitive adhesive.","/product-images/ic947.png","/TDS/1. Industrial/IC947/TDS/FOR EMAIL FORZA_V10_IC947_TDS Industrial Canister_5.20.2025.pdf; /TDS/1. Industrial/IC947/TDS/FORZA_V10_IC947_TDS Industrial Canister_5.20.2025.pdf; /TDS/2. Marine/MC737 (IC947)/TDS/FOR EMAIL FORZA_V10_MC737_TDS Industrial Canister_Aerosol 1_3_24.pdf; /TDS/2. Marine/MC737 (IC947)/TDS/FORZA_V10_MC737_TDS Industrial Canister_Aerosol 1_3_24.pdf; /TDS/3. Transportation/TC467 (IC947)/TDS/FOR EMAIL FORZA_V7_TC467_TDS Industrial Canister_Aerosol 1_3_24.pdf; /TDS/6. Insulation/RC887 (IC947)/TDS/FOR EMAIL FORZA_V2_RC887_TDS Insulation Canister_9.5.2024.pdf; /TDS/6. Insulation/RC887 (IC947)/TDS/FORZA_V2_RC887_TDS Insulation Canister_9.5.2024.pdf; /TDS/7. Construction/CC507 (IC947)/TDS/FOR EMAIL FORZA_V1_CC507_TDS Construction Canister_1_3_24.pdf; /TDS/7. Construction/CC507 (IC947)/TDS/FORZA_V1_CC507_TDS Construction Canister_1_3_24.pdf","BOND","Adhesive","Epoxy","High","construction","{""type"":""High-Temperature Styrene-Safe Pressure Sensitive Adhesive"",""viscosity"":""1800-2500 cps"",""solids"":""40-45%"",""flashPoint"":"">200°F"",""potLife"":""3 hours"",""cureTime"":""6-12 hours"",""temperatureRange"":""-20°F to +200°F"",""substrates"":[""Metal"",""Plastic"",""Wood"",""Fabric"",""Glass"",""Ceramic""],""applications"":[""High-Temperature Industrial Assembly"",""Equipment Bonding"",""Manufacturing"",""General Bonding""],""features"":[""High-Temperature"",""Styrene Safe"",""Pressure Sensitive"",""High Performance""],""certifications"":[""High-Temperature Rated"",""Styrene Safe"",""Industrial Grade""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""9.5 lbs/gal"",""pH"":""6.5-7.0"",""color"":""Clear to Light Amber"",""odor"":""Minimal"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"81-0389","81-0389 – HIGH PERFORMANCE NEOPRENE CONTACT ADHESIVE","81-0389 HIGH PERFORMANCE NEOPRENE CONTACT ADHESIVE","ForzaBOND™ 81-0389 is a high-performance neoprene contact adhesive with good initial tack, and high heat resistance.","/product-images/81-0389.png","/TDS/1. Industrial/81-0389/TDS/FOR EMAIL FORZA _V7_81-0389_TDS Industrial Canister_Aerosol8.29.24.pdf; /TDS/1. Industrial/81-0389/TDS/FORZA _V7_81-0389_TDS Industrial Canister_Aerosol8.29.24.pdf; /TDS/2. Marine/M-C285 (81-0389)/TDS/FOR EMAIL FORZA _V3_M-C285_TDS_Marine_2.14.2025.pdf; /TDS/3. Transportation/T-C485 (81-0389)/TDS/FOR EMAIL FORZA _V3_T-C485_TDSTransportation_Pail_8.5.24.pdf","BOND","Adhesive","Acrylic (incl. PSA)","Medium","construction","{""type"":""High Performance Neoprene Contact Adhesive"",""viscosity"":""2000-3000 cps"",""solids"":""35-40%"",""flashPoint"":"">180°F"",""potLife"":""4 hours"",""cureTime"":""6-12 hours"",""temperatureRange"":""-20°F to +180°F"",""substrates"":[""Metal"",""Plastic"",""Wood"",""Fabric"",""Glass"",""Ceramic""],""applications"":[""Industrial Assembly"",""Equipment Bonding"",""Manufacturing"",""General Bonding""],""features"":[""High Performance"",""Neoprene"",""Contact Adhesive"",""Chemical Resistant""],""certifications"":[""High Performance"",""Industrial Grade""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""9.0 lbs/gal"",""pH"":""6.5-7.0"",""color"":""Clear to Light Amber"",""odor"":""Minimal"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"oa12","OA12 – HIGH GREEN STRENGTH MOUNTING ADHESIVE","OA12 – HIGH GREEN STRENGTH MOUNTING ADHESIVE","ForzaBOND® OA12 is a High Green Strength Mounting Adhesive.","/product-images/oa12.png","/TDS/1. Industrial/OA12/TDS/FOR EMAIL FORZA_V6_OA12_TDS Industrial Sausage_1_31_24.pdf; /TDS/1. Industrial/OA12/TDS/FORZA_V6_OA12_TDS Industrial Sausage_1_31_24.pdf; /TDS/7. Construction/C-OA52 (OA12)/TDS/FOR EMAIL FORZA_V1_C-OA52_TDS Industrial Sausage_1_31_24.pdf; /TDS/7. Construction/C-OA52 (OA12)/TDS/FORZA_V1_C-OA52_TDS Industrial Sausage_1_31_24.pdf","BOND","Adhesive","Modified Silane (MS Polymer/ Hybrid Polymer)","High","construction","{""type"":""High Green Strength Mounting Adhesive"",""viscosity"":""300,000-500,000 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""30 minutes"",""cureTime"":""2-4 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Metal"",""Glass"",""Plastic"",""Wood"",""Concrete"",""Ceramic""],""applications"":[""Industrial Mounting"",""Equipment Assembly"",""Manufacturing"",""General Bonding""],""features"":[""High Green Strength"",""Mounting Adhesive"",""Fast Cure"",""High Performance""],""certifications"":[""Mounting Rated"",""Industrial Grade""],""packaging"":[""10.3 oz Cartridge"",""29 oz Sausage"",""5 Gallon Pail""]}","{""density"":""1.5 g/cm³"",""pH"":""Neutral"",""color"":""Gray"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"oa13","OA13 – HIGH GREEN STRENGTH MOUNTING ADHESIVE","OA13 HIGH GREEN STRENGTH MOUNTING ADHESIVE","ForzaBOND™ OA13 is a High Green Strength Mounting Adhesive.","/product-images/oa13.png","/TDS/1. Industrial/OA13/TDS/FOR EMAIL FORZA_V2_OA13_TDS Industrial_06.20.2024.pdf; /TDS/1. Industrial/OA13/TDS/FORZA_V2_OA13_TDS Industrial_06.20.2024.pdf; /TDS/3. Transportation/T-OA177(OA13)/TDS/FOR EMAIL FORZA_V6_T-OA177_TDS Transportation_06.20.2024.pdf","BOND","Adhesive","Modified Silane (MS Polymer/ Hybrid Polymer)","High","construction","{""type"":""High Green Strength Mounting Adhesive"",""viscosity"":""300,000-500,000 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""30 minutes"",""cureTime"":""2-4 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Metal"",""Glass"",""Plastic"",""Wood"",""Concrete"",""Ceramic""],""applications"":[""Industrial Mounting"",""Equipment Assembly"",""Manufacturing"",""General Bonding""],""features"":[""High Green Strength"",""Mounting Adhesive"",""Fast Cure"",""High Performance""],""certifications"":[""Mounting Rated"",""Industrial Grade""],""packaging"":[""10.3 oz Cartridge"",""29 oz Sausage"",""5 Gallon Pail""]}","{""density"":""1.5 g/cm³"",""pH"":""Neutral"",""color"":""Gray"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"oa23","OA23 – HYBRID POLYMER FAST GRAB ADHESIVE","OA23-HYBRID POLYMER FAST GRAB ADHESIVE","ForzaBOND™ OA23 is a High Green Strength Mounting Adhesive.","/product-images/oa23.png","","BOND","Adhesive","Modified Silane (MS Polymer/ Hybrid Polymer)","High","construction","{""type"":""Hybrid Polymer Fast Grab Adhesive"",""viscosity"":""400,000-600,000 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""20 minutes"",""cureTime"":""1-2 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Metal"",""Glass"",""Plastic"",""Wood"",""Concrete"",""Ceramic""],""applications"":[""Industrial Assembly"",""Equipment Bonding"",""Manufacturing"",""Fast Bonding""],""features"":[""Fast Grab"",""Hybrid Polymer"",""Immediate Bonding"",""High Performance""],""certifications"":[""Fast Grab Rated"",""Industrial Grade""],""packaging"":[""10.3 oz Cartridge"",""29 oz Sausage"",""5 Gallon Pail""]}","{""density"":""1.6 g/cm³"",""pH"":""Neutral"",""color"":""Gray"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"ca1000","CA1000 – INSTANT ADHESIVE","CA1000 INSTANT ADHESIVE","ForzaBOND® CA1000 is a medium-to-high viscosity surface-insensitive instant adhesive.","/product-images/ca1000.png","/TDS/1. Industrial/A1000/TDS/FOR EMAIL FORZA_V2_A1000_TDS Industrial Tote_5.30.24.pdf; /TDS/1. Industrial/A1000/TDS/FORZA_V2_A1000_TDS Industrial Tote_5.30.24.pdf; /TDS/1. Industrial/CA1000/TDS/FORZA _V1_CA1000_TDS_IndustrialInstant Adhesive_4.30.2025.pdf","BOND","Adhesive","Acrylic (incl. PSA)","Medium","construction","{""type"":""Instant Adhesive"",""viscosity"":""1-10 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""Unlimited"",""cureTime"":""Immediate"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Wood"",""Ceramic""],""applications"":[""Instant Industrial Assembly"",""Quick Repairs"",""Manufacturing"",""Fast Bonding""],""features"":[""Instant"",""Fast Cure"",""High Performance"",""Quick Bonding""],""certifications"":[""Instant Rated"",""Industrial Grade""],""packaging"":[""Bottle"",""Bulk Containers""]}","{""density"":""1.1 g/cm³"",""pH"":""Neutral"",""color"":""Clear"",""odor"":""Minimal"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
